originalFileName,newFileName,label,confidence,imageHeight,imageWidth,xPosition,yPosition,croppedHeight,croppedWidth
B8MEZjaAGI_,B8MEZjaAGI__cup_0.99.jpg,cup,0.99115926,1080,1080,272,92,300,300
B8mFXSOFYzn,B8mFXSOFYzn_vase_0.99.jpg,vase,0.99462676,1080,1080,308,471,300,300
B8MGEmHHdxp,B8MGEmHHdxp_cup_0.84.jpg,cup,0.835670531,1080,1080,0,150,300,300
B8mGgT4JIoo,B8mGgT4JIoo_bowl_0.83.jpg,bowl,0.827491283,1349,1080,435,467,300,300
B8MglMZg44a,B8MglMZg44a_vase_0.93.jpg,vase,0.928123415,1080,1080,243,149,300,300
B8MGpUjn9R2,B8MGpUjn9R2_cup_0.99.jpg,cup,0.989920378,1207,1080,675,799,300,300
B8MGpUjn9R2,B8MGpUjn9R2_vase_0.94.jpg,vase,0.939321518,1207,1080,412,531,300,300
B8mGSIbgoc7,B8mGSIbgoc7_vase_0.97.jpg,vase,0.966284454,1350,1080,319,948,300,300
B8mH54XB0UX,B8mH54XB0UX_cup_0.98.jpg,cup,0.980609953,1083,1080,411,160,300,300
B8MhxZSArjz,B8MhxZSArjz_cup_0.86.jpg,cup,0.856193006,1209,1080,124,718,300,300
B8MhxZSArjz,B8MhxZSArjz_cup_0.85.jpg,cup,0.85406357,1209,1080,580,713,300,300
B8mIndoAe3x,B8mIndoAe3x_cup_0.91.jpg,cup,0.90825808,1080,1080,220,649,300,300
B8Mjkk5lil5,B8Mjkk5lil5_vase_0.98.jpg,vase,0.97825855,1349,1080,456,785,300,300
B8Mjkk5lil5,B8Mjkk5lil5_vase_0.97.jpg,vase,0.967068732,1349,1080,179,899,300,300
B8Mjkk5lil5,B8Mjkk5lil5_vase_0.97.jpg,vase,0.9660272,1349,1080,338,743,300,300
B8Mjkk5lil5,B8Mjkk5lil5_vase_0.94.jpg,vase,0.935150564,1349,1080,590,852,300,300
B8Mjkk5lil5,B8Mjkk5lil5_vase_0.93.jpg,vase,0.929633737,1349,1080,738,588,300,300
B8Mjkk5lil5,B8Mjkk5lil5_vase_0.91.jpg,vase,0.910280645,1349,1080,0,647,300,300
B8Mjkk5lil5,B8Mjkk5lil5_vase_0.90.jpg,vase,0.904594243,1349,1080,145,504,300,300
B8Mjkk5lil5,B8Mjkk5lil5_vase_0.88.jpg,vase,0.882185519,1349,1080,261,998,300,300
B8Mjkk5lil5,B8Mjkk5lil5_vase_0.85.jpg,vase,0.845234454,1349,1080,666,787,300,300
B8Mjkk5lil5,B8Mjkk5lil5_vase_0.80.jpg,vase,0.804791272,1349,1080,331,665,300,300
B8Mk4T_lndd,B8Mk4T_lndd_cup_1.00.jpg,cup,0.997307599,1080,1080,0,30,300,300
B8Mk4T_lndd,B8Mk4T_lndd_cup_1.00.jpg,cup,0.996364892,1080,1080,805,33,300,300
B8Mk4T_lndd,B8Mk4T_lndd_cup_1.00.jpg,cup,0.996339262,1080,1080,0,739,300,300
B8Mk4T_lndd,B8Mk4T_lndd_cup_1.00.jpg,cup,0.995450377,1080,1080,805,742,300,300
B8Mk4T_lndd,B8Mk4T_lndd_cup_0.99.jpg,cup,0.993622243,1080,1080,274,29,300,300
B8Mk4T_lndd,B8Mk4T_lndd_cup_0.99.jpg,cup,0.993406653,1080,1080,539,0,300,300
B8Mk4T_lndd,B8Mk4T_lndd_cup_0.99.jpg,cup,0.988459229,1080,1080,273,740,300,300
B8Mk4T_lndd,B8Mk4T_lndd_cup_0.98.jpg,cup,0.979763925,1080,1080,542,738,300,300
B8mKD0gIQob,B8mKD0gIQob_cup_0.99.jpg,cup,0.991944373,720,1080,0,209,300,300
B8mKD0gIQob,B8mKD0gIQob_cup_0.93.jpg,cup,0.928800046,720,1080,491,178,300,300
B8mKD0gIQob,B8mKD0gIQob_cup_0.93.jpg,cup,0.92747122,720,1080,709,250,300,300
B8mKD0gIQob,B8mKD0gIQob_cup_0.88.jpg,cup,0.881660342,720,1080,260,198,300,300
B8mki0ZD4gd,B8mki0ZD4gd_cup_0.99.jpg,cup,0.990091562,1080,1080,513,283,300,300
B8mki0ZD4gd,B8mki0ZD4gd_cup_0.99.jpg,cup,0.985215604,1080,1080,515,490,300,300
B8mki0ZD4gd,B8mki0ZD4gd_cup_0.97.jpg,cup,0.965223789,1080,1080,106,292,300,300
B8mki0ZD4gd,B8mki0ZD4gd_cup_0.87.jpg,cup,0.871852219,1080,1080,199,489,300,300
B8mKu8KH8yX,B8mKu8KH8yX_cup_0.99.jpg,cup,0.992891073,1080,1080,462,537,300,300
B8mKu8KH8yX,B8mKu8KH8yX_cup_0.97.jpg,cup,0.97412765,1080,1080,340,344,300,300
B8mKu8KH8yX,B8mKu8KH8yX_cup_0.96.jpg,cup,0.958868682,1080,1080,86,273,300,300
B8Ml3g0ADAO,B8Ml3g0ADAO_cup_0.87.jpg,cup,0.873975515,1080,1080,812,602,300,300
B8Ml3g0ADAO,B8Ml3g0ADAO_cup_0.87.jpg,cup,0.870306611,1080,1080,50,52,300,300
B8Ml3g0ADAO,B8Ml3g0ADAO_cup_0.80.jpg,cup,0.801548719,1080,1080,83,325,300,300
B8MlIAblQRq,B8MlIAblQRq_cup_0.98.jpg,cup,0.976368904,1080,1080,229,256,300,300
B8MlIAblQRq,B8MlIAblQRq_cup_0.97.jpg,cup,0.970442533,1080,1080,536,85,300,300
B8MlIAblQRq,B8MlIAblQRq_cup_0.97.jpg,cup,0.968590617,1080,1080,268,112,300,300
B8MlIAblQRq,B8MlIAblQRq_cup_0.96.jpg,cup,0.963572681,1080,1080,761,107,300,300
B8MlIAblQRq,B8MlIAblQRq_cup_0.85.jpg,cup,0.853669882,1080,1080,522,233,300,300
B8MlIAblQRq,B8MlIAblQRq_cup_0.80.jpg,cup,0.801389873,1080,1080,915,418,300,300
B8mLOyYgbDj,B8mLOyYgbDj_cup_0.99.jpg,cup,0.99394232,1350,1080,422,894,300,300
B8MlT8Fptku,B8MlT8Fptku_vase_0.88.jpg,vase,0.879570961,720,720,244,183,300,300
B8Mlxk5gEEX,B8Mlxk5gEEX_vase_0.98.jpg,vase,0.983836114,1350,1080,230,472,300,300
B8MM8q1HAOH,B8MM8q1HAOH_vase_1.00.jpg,vase,0.996116757,1350,1080,497,558,300,300
B8MM8q1HAOH,B8MM8q1HAOH_cup_0.83.jpg,cup,0.830430329,1350,1080,90,833,300,300
B8MMQCWndwM,B8MMQCWndwM_vase_0.93.jpg,vase,0.933496535,679,1080,0,443,300,300
B8MMQCWndwM,B8MMQCWndwM_vase_0.88.jpg,vase,0.877303898,679,1080,299,469,300,300
B8mmyFjneYJ,B8mmyFjneYJ_cup_0.99.jpg,cup,0.985725105,1350,1080,0,689,300,300
B8mmyFjneYJ,B8mmyFjneYJ_bowl_0.97.jpg,bowl,0.974301398,1350,1080,507,380,300,300
B8mmyFjneYJ,B8mmyFjneYJ_cup_0.94.jpg,cup,0.935628712,1350,1080,204,863,300,300
B8MnbPpl0cF,B8MnbPpl0cF_cup_0.99.jpg,cup,0.991899073,1333,1080,255,790,300,300
B8MnbPpl0cF,B8MnbPpl0cF_cup_0.98.jpg,cup,0.981706321,1333,1080,159,747,300,300
B8MnbPpl0cF,B8MnbPpl0cF_cup_0.96.jpg,cup,0.96345526,1333,1080,97,709,300,300
B8MnbPpl0cF,B8MnbPpl0cF_cup_0.94.jpg,cup,0.944762766,1333,1080,405,738,300,300
B8MnbPpl0cF,B8MnbPpl0cF_cup_0.94.jpg,cup,0.936984718,1333,1080,494,677,300,300
B8MnbPpl0cF,B8MnbPpl0cF_cup_0.91.jpg,cup,0.912986338,1333,1080,588,641,300,300
B8MnYAYADez,B8MnYAYADez_vase_0.92.jpg,vase,0.919738412,1080,1080,153,189,300,300
B8MOcWMgM6X,B8MOcWMgM6X_cup_0.92.jpg,cup,0.923570037,1080,1080,0,21,300,300
B8Moe6lpdWH,B8Moe6lpdWH_vase_0.99.jpg,vase,0.992699981,1350,1080,330,711,300,300
B8mop0IAb7y,B8mop0IAb7y_vase_0.94.jpg,vase,0.943103075,1080,1080,0,25,300,300
B8MOzbRAvEA,B8MOzbRAvEA_cup_0.91.jpg,cup,0.911119044,1080,1080,773,338,300,300
B8MOzbRAvEA,B8MOzbRAvEA_cup_0.84.jpg,cup,0.837571383,1080,1080,621,802,300,300
B8MOzbRAvEA,B8MOzbRAvEA_cup_0.81.jpg,cup,0.810850143,1080,1080,0,534,300,300
B8MqVxug6Hq,B8MqVxug6Hq_cup_0.97.jpg,cup,0.97006768,1080,1080,366,400,300,300
B8MqVxug6Hq,B8MqVxug6Hq_cup_0.89.jpg,cup,0.894891202,1080,1080,369,776,300,300
B8MqVxug6Hq,B8MqVxug6Hq_vase_0.85.jpg,vase,0.854762375,1080,1080,771,422,300,300
B8MQwwbgBxV,B8MQwwbgBxV_cup_1.00.jpg,cup,0.995759845,1080,1080,495,521,300,300
B8MQwwbgBxV,B8MQwwbgBxV_cup_0.99.jpg,cup,0.993461013,1080,1080,208,436,300,300
B8MQwwbgBxV,B8MQwwbgBxV_cup_0.99.jpg,cup,0.991847456,1080,1080,764,390,300,300
B8MQwwbgBxV,B8MQwwbgBxV_cup_0.98.jpg,cup,0.984218836,1080,1080,492,328,300,300
B8MQwwbgBxV,B8MQwwbgBxV_cup_0.98.jpg,cup,0.982132018,1080,1080,241,241,300,300
B8MQwwbgBxV,B8MQwwbgBxV_cup_0.97.jpg,cup,0.972571433,1080,1080,47,195,300,300
B8MQwwbgBxV,B8MQwwbgBxV_cup_0.97.jpg,cup,0.966997981,1080,1080,500,171,300,300
B8MQwwbgBxV,B8MQwwbgBxV_cup_0.94.jpg,cup,0.942348599,1080,1080,281,124,300,300
B8MrXuygLTl,B8MrXuygLTl_vase_0.95.jpg,vase,0.950894475,1080,1080,183,0,300,300
B8MsDCWgu4u,B8MsDCWgu4u_cup_0.96.jpg,cup,0.962701201,1080,1080,367,400,300,300
B8MsDCWgu4u,B8MsDCWgu4u_vase_0.85.jpg,vase,0.845838368,1080,1080,770,421,300,300
B8MsDCWgu4u,B8MsDCWgu4u_cup_0.83.jpg,cup,0.832928419,1080,1080,370,776,300,300
B8msK9TgM70,B8msK9TgM70_cup_0.92.jpg,cup,0.920299113,782,782,0,289,300,300
B8msK9TgM70,B8msK9TgM70_vase_0.92.jpg,vase,0.915066481,782,782,370,255,300,300
B8MTLkwA4mj,B8MTLkwA4mj_bowl_0.94.jpg,bowl,0.9393062,810,810,346,327,300,300
B8MTLkwA4mj,B8MTLkwA4mj_bowl_0.86.jpg,bowl,0.862915516,810,810,88,284,300,300
B8MtmTaAYK4,B8MtmTaAYK4_vase_0.82.jpg,vase,0.815244973,1080,1080,180,518,300,300
B8MTqwUgtvZ,B8MTqwUgtvZ_cup_0.92.jpg,cup,0.915263653,1080,1080,488,403,300,300
B8MU4FXgNk-,B8MU4FXgNk-_cup_0.98.jpg,cup,0.984472454,810,1080,84,239,300,300
B8MU4FXgNk-,B8MU4FXgNk-_cup_0.97.jpg,cup,0.974662423,810,1080,569,321,300,300
B8MU4FXgNk-,B8MU4FXgNk-_cup_0.97.jpg,cup,0.973053753,810,1080,595,111,300,300
B8MU4FXgNk-,B8MU4FXgNk-_cup_0.97.jpg,cup,0.971943319,810,1080,258,327,300,300
B8MU4FXgNk-,B8MU4FXgNk-_cup_0.96.jpg,cup,0.959208727,810,1080,369,122,300,300
B8MU4FXgNk-,B8MU4FXgNk-_cup_0.95.jpg,cup,0.95191294,810,1080,0,322,300,300
B8MU4FXgNk-,B8MU4FXgNk-_cup_0.94.jpg,cup,0.936978757,810,1080,161,137,300,300
B8MU4FXgNk-,B8MU4FXgNk-_cup_0.93.jpg,cup,0.933905244,810,1080,880,294,300,300
B8MU4FXgNk-,B8MU4FXgNk-_cup_0.90.jpg,cup,0.900147319,810,1080,655,217,300,300
B8mudrHgMPs,B8mudrHgMPs_vase_0.95.jpg,vase,0.948319554,1080,1080,215,292,300,300
B8Mutf6g_YG,B8Mutf6g_YG_vase_0.84.jpg,vase,0.835522354,1080,1080,295,311,300,300
B8MUxGOAphV,B8MUxGOAphV_vase_0.98.jpg,vase,0.984949768,1076,1076,312,475,300,300
B8MVOjOgDR3,B8MVOjOgDR3_vase_0.95.jpg,vase,0.950950921,810,1080,0,185,300,300
B8MvZZdHK3w,B8MvZZdHK3w_cup_0.97.jpg,cup,0.965630889,803,803,80,92,300,300
B8mWKO2nE1F,B8mWKO2nE1F_cup_0.84.jpg,cup,0.844775438,820,1080,84,157,300,300
B8MXLQFIi6l,B8MXLQFIi6l_cup_0.94.jpg,cup,0.941079021,1350,1080,337,683,300,300
B8my3vWggA6,B8my3vWggA6_cup_0.91.jpg,cup,0.90958637,810,1080,383,180,300,300
B8my3vWggA6,B8my3vWggA6_vase_0.88.jpg,vase,0.877976716,810,1080,246,336,300,300
B8my3vWggA6,B8my3vWggA6_vase_0.80.jpg,vase,0.803352654,810,1080,766,329,300,300
B8MYdwIhV8f,B8MYdwIhV8f_cup_0.85.jpg,cup,0.852398574,1079,1080,153,162,300,300
B8MYHUwhkt3,B8MYHUwhkt3_cup_0.99.jpg,cup,0.986888111,1350,1080,255,926,300,300
B8MYHUwhkt3,B8MYHUwhkt3_cup_0.98.jpg,cup,0.980273902,1350,1080,541,406,300,300
B8mYj1IgbSv,B8mYj1IgbSv_cup_0.96.jpg,cup,0.960040748,1166,1080,446,458,300,300
B8mYj1IgbSv,B8mYj1IgbSv_cup_0.95.jpg,cup,0.945212364,1166,1080,0,260,300,300
B8mYj1IgbSv,B8mYj1IgbSv_cup_0.81.jpg,cup,0.809021533,1166,1080,462,121,300,300
B8Myv0DnnS4,B8Myv0DnnS4_cup_0.98.jpg,cup,0.976634204,698,1080,264,450,300,300
B8Myv0DnnS4,B8Myv0DnnS4_cup_0.94.jpg,cup,0.943934023,698,1080,151,242,300,300
B8mZhAkh1-6,B8mZhAkh1-6_cup_0.97.jpg,cup,0.966683567,817,817,319,567,300,300
B8mZhAkh1-6,B8mZhAkh1-6_cup_0.88.jpg,cup,0.881902814,817,817,0,577,300,300
B8mZJOqgLWb,B8mZJOqgLWb_cup_0.95.jpg,cup,0.952835858,817,817,317,565,300,300
B8mZJOqgLWb,B8mZJOqgLWb_cup_0.93.jpg,cup,0.934850514,817,817,0,576,300,300
B8MZpBhHQHm,B8MZpBhHQHm_cup_0.97.jpg,cup,0.970628381,1080,1080,495,521,300,300
B8MZug-gk4D,B8MZug-gk4D_cup_0.99.jpg,cup,0.990748703,1080,1080,384,0,300,300
B8N-nxdg5GL,B8N-nxdg5GL_cup_0.99.jpg,cup,0.990714014,1080,1080,429,605,300,300
B8N-nxdg5GL,B8N-nxdg5GL_bowl_0.96.jpg,bowl,0.960156977,1080,1080,136,616,300,300
B8N190CgOyX,B8N190CgOyX_vase_0.99.jpg,vase,0.993859172,1080,1080,743,553,300,300
B8N190CgOyX,B8N190CgOyX_vase_0.98.jpg,vase,0.980614126,1080,1080,196,502,300,300
B8n25NfA6M3,B8n25NfA6M3_cup_0.97.jpg,cup,0.966536582,1080,1080,679,726,300,300
B8N56hMnIiU,B8N56hMnIiU_vase_0.95.jpg,vase,0.950090289,1164,1080,184,121,300,300
B8N5f-3lAi3,B8N5f-3lAi3_cup_0.99.jpg,cup,0.991340816,1349,1080,88,191,300,300
B8n5kA5ATSj,B8n5kA5ATSj_vase_1.00.jpg,vase,0.995506883,1350,1080,430,708,300,300
B8Nab3mgGIl,B8Nab3mgGIl_cup_0.99.jpg,cup,0.991867721,1080,1080,0,378,300,300
B8Nab3mgGIl,B8Nab3mgGIl_cup_0.94.jpg,cup,0.94279635,1080,1080,596,375,300,300
B8Nab3mgGIl,B8Nab3mgGIl_cup_0.91.jpg,cup,0.909990907,1080,1080,296,479,300,300
B8nABReAdy_,B8nABReAdy__vase_0.95.jpg,vase,0.946908176,1080,1080,555,352,300,300
B8nABReAdy_,B8nABReAdy__vase_0.94.jpg,vase,0.944537759,1080,1080,826,359,300,300
B8nABReAdy_,B8nABReAdy__vase_0.94.jpg,vase,0.943822443,1080,1080,26,397,300,300
B8nABReAdy_,B8nABReAdy__vase_0.93.jpg,vase,0.934284806,1080,1080,314,344,300,300
B8naBWYHuRT,B8naBWYHuRT_bowl_0.95.jpg,bowl,0.949277639,1350,1080,482,939,300,300
B8naBWYHuRT,B8naBWYHuRT_bowl_0.93.jpg,bowl,0.929768264,1350,1080,255,828,300,300
B8naBWYHuRT,B8naBWYHuRT_bowl_0.84.jpg,bowl,0.836289763,1350,1080,471,675,300,300
B8naBWYHuRT,B8naBWYHuRT_bowl_0.83.jpg,bowl,0.827516377,1350,1080,688,559,300,300
B8naBWYHuRT,B8naBWYHuRT_bowl_0.82.jpg,bowl,0.81659621,1350,1080,680,778,300,300
B8nBMOHg3tf,B8nBMOHg3tf_vase_0.99.jpg,vase,0.993696988,1080,1080,36,422,300,300
B8nBMOHg3tf,B8nBMOHg3tf_vase_0.99.jpg,vase,0.98570019,1080,1080,268,477,300,300
B8nBMOHg3tf,B8nBMOHg3tf_vase_0.98.jpg,vase,0.975195408,1080,1080,536,463,300,300
B8nBMOHg3tf,B8nBMOHg3tf_vase_0.96.jpg,vase,0.963125408,1080,1080,402,208,300,300
B8nBMOHg3tf,B8nBMOHg3tf_vase_0.94.jpg,vase,0.941549718,1080,1080,627,262,300,300
B8nBMOHg3tf,B8nBMOHg3tf_vase_0.84.jpg,vase,0.835936606,1080,1080,215,231,300,300
B8nc4SKAvYK,B8nc4SKAvYK_bowl_0.96.jpg,bowl,0.957012594,1350,1080,260,267,300,300
B8nCgS9gFMZ,B8nCgS9gFMZ_vase_0.93.jpg,vase,0.928783119,1080,1080,586,347,300,300
B8nCgS9gFMZ,B8nCgS9gFMZ_vase_0.86.jpg,vase,0.862549186,1080,1080,0,360,300,300
B8nCgS9gFMZ,B8nCgS9gFMZ_vase_0.85.jpg,vase,0.853786469,1080,1080,810,399,300,300
B8ncQOFgtJE,B8ncQOFgtJE_cup_1.00.jpg,cup,0.998526216,1080,1080,62,165,300,300
B8ncQOFgtJE,B8ncQOFgtJE_cup_1.00.jpg,cup,0.996851385,1080,1080,388,59,300,300
B8ncQOFgtJE,B8ncQOFgtJE_cup_1.00.jpg,cup,0.996428788,1080,1080,583,172,300,300
B8ncQOFgtJE,B8ncQOFgtJE_cup_0.98.jpg,cup,0.979114771,1080,1080,375,346,300,300
B8ncQOFgtJE,B8ncQOFgtJE_cup_0.97.jpg,cup,0.974540174,1080,1080,205,531,300,300
B8nCtqLFH2H,B8nCtqLFH2H_cup_0.99.jpg,cup,0.985936701,800,800,0,415,300,300
B8nCtqLFH2H,B8nCtqLFH2H_cup_0.97.jpg,cup,0.971450448,800,800,410,244,300,300
B8nCtqLFH2H,B8nCtqLFH2H_cup_0.95.jpg,cup,0.950350404,800,800,526,405,300,300
B8nCtqLFH2H,B8nCtqLFH2H_cup_0.94.jpg,cup,0.941786647,800,800,278,408,300,300
B8nCtqLFH2H,B8nCtqLFH2H_cup_0.93.jpg,cup,0.930092454,800,800,132,246,300,300
B8ND6fCJrQb,B8ND6fCJrQb_cup_0.95.jpg,cup,0.948254526,1080,1080,0,573,300,300
B8NdVITHu1E,B8NdVITHu1E_vase_0.97.jpg,vase,0.971698999,973,1080,334,440,300,300
B8nDvuJAOxj,B8nDvuJAOxj_cup_0.99.jpg,cup,0.993783653,1080,1080,340,215,300,300
B8nDvuJAOxj,B8nDvuJAOxj_cup_0.99.jpg,cup,0.99299264,1080,1080,0,157,300,300
B8nDvuJAOxj,B8nDvuJAOxj_cup_0.97.jpg,cup,0.968493104,1080,1080,461,61,300,300
B8nDvuJAOxj,B8nDvuJAOxj_cup_0.92.jpg,cup,0.918873727,1080,1080,107,0,300,300
B8Negh5AS6Z,B8Negh5AS6Z_vase_0.93.jpg,vase,0.927429557,792,792,356,508,300,300
B8NfvymApYm,B8NfvymApYm_vase_0.88.jpg,vase,0.882194519,1030,824,217,540,300,300
B8Ng2LcgE5o,B8Ng2LcgE5o_vase_0.83.jpg,vase,0.833835304,1350,1080,133,327,300,300
B8nglacHYYr,B8nglacHYYr_vase_1.00.jpg,vase,0.995228767,1080,1080,408,502,300,300
B8NGLD3la15,B8NGLD3la15_cup_0.92.jpg,cup,0.920342565,742,1080,131,126,300,300
B8ngXPXHX4b,B8ngXPXHX4b_vase_0.86.jpg,vase,0.86268425,1199,1080,321,684,300,300
B8NHEcgHfAZ,B8NHEcgHfAZ_bowl_0.94.jpg,bowl,0.941414058,853,853,242,386,300,300
B8nhGMunrSh,B8nhGMunrSh_vase_0.96.jpg,vase,0.964324832,1350,1080,361,573,300,300
B8nhtRQHrky,B8nhtRQHrky_vase_0.99.jpg,vase,0.990648389,1283,1080,378,661,300,300
B8NJEhABrVz,B8NJEhABrVz_cup_0.88.jpg,cup,0.878262341,810,1080,60,293,300,300
B8nkDn-nzgr,B8nkDn-nzgr_cup_0.99.jpg,cup,0.993149459,1080,1045,594,427,300,300
B8Nkz31hRRn,B8Nkz31hRRn_cup_0.98.jpg,cup,0.982305288,1080,1080,510,743,300,300
B8Nkz31hRRn,B8Nkz31hRRn_cup_0.98.jpg,cup,0.976724446,1080,1080,325,602,300,300
B8Nkz31hRRn,B8Nkz31hRRn_cup_0.97.jpg,cup,0.974336624,1080,1080,739,784,300,300
B8Nkz31hRRn,B8Nkz31hRRn_cup_0.89.jpg,cup,0.891634822,1080,1080,711,663,300,300
B8Nkz31hRRn,B8Nkz31hRRn_cup_0.83.jpg,cup,0.829007506,1080,1080,618,651,300,300
B8nlq87onSz,B8nlq87onSz_cup_1.00.jpg,cup,0.996209621,597,597,253,142,300,300
B8NmVucBcnZ,B8NmVucBcnZ_cup_0.91.jpg,cup,0.90748477,1350,1080,243,227,300,300
B8NmXtvAvmd,B8NmXtvAvmd_vase_0.83.jpg,vase,0.826332092,1080,1080,0,200,300,300
B8NN4jhFZX0,B8NN4jhFZX0_cup_0.99.jpg,cup,0.992134869,960,960,0,487,300,300
B8NN4jhFZX0,B8NN4jhFZX0_cup_0.99.jpg,cup,0.991142333,960,960,293,233,300,300
B8NN4jhFZX0,B8NN4jhFZX0_cup_0.97.jpg,cup,0.9652704,960,960,530,490,300,300
B8NN63Rl-uh,B8NN63Rl-uh_cup_1.00.jpg,cup,0.995767832,960,960,294,235,300,300
B8NN63Rl-uh,B8NN63Rl-uh_cup_0.99.jpg,cup,0.991186559,960,960,0,488,300,300
B8NN63Rl-uh,B8NN63Rl-uh_cup_0.99.jpg,cup,0.986622691,960,960,528,492,300,300
B8NN9dpFbgt,B8NN9dpFbgt_cup_0.99.jpg,cup,0.994583666,960,960,294,233,300,300
B8NN9dpFbgt,B8NN9dpFbgt_cup_0.99.jpg,cup,0.993534803,960,960,528,490,300,300
B8NN9dpFbgt,B8NN9dpFbgt_cup_0.99.jpg,cup,0.992009997,960,960,0,488,300,300
B8NoGcgAXea,B8NoGcgAXea_vase_0.82.jpg,vase,0.823172033,784,1080,543,142,300,300
B8nP7kXlUER,B8nP7kXlUER_bowl_0.97.jpg,bowl,0.970596671,1278,1028,0,736,300,300
B8nP7kXlUER,B8nP7kXlUER_bowl_0.95.jpg,bowl,0.954318583,1278,1028,466,829,300,300
B8nP7kXlUER,B8nP7kXlUER_bowl_0.90.jpg,bowl,0.899572909,1278,1028,224,667,300,300
B8Nq14Zgeib,B8Nq14Zgeib_vase_0.96.jpg,vase,0.95502317,1000,1000,0,204,300,300
B8NRnAiAzXK,B8NRnAiAzXK_vase_0.95.jpg,vase,0.954056859,1080,1080,421,120,300,300
B8nroQ3A7SG,B8nroQ3A7SG_vase_0.91.jpg,vase,0.911760032,1080,1080,488,54,300,300
B8nroQ3A7SG,B8nroQ3A7SG_bowl_0.90.jpg,bowl,0.903535962,1080,1080,196,294,300,300
B8NrowQp486,B8NrowQp486_cup_0.97.jpg,cup,0.967768431,1080,1080,328,149,300,300
B8NSIR4nbsx,B8NSIR4nbsx_cup_1.00.jpg,cup,0.995727062,1080,1080,56,447,300,300
B8nSss3AfCT,B8nSss3AfCT_cup_0.95.jpg,cup,0.949113011,1080,1080,114,403,300,300
B8nSss3AfCT,B8nSss3AfCT_vase_0.89.jpg,vase,0.893539369,1080,1080,434,462,300,300
B8Nt0ElhuI_,B8Nt0ElhuI__vase_0.99.jpg,vase,0.989684165,1080,1080,745,78,300,300
B8ntzR0gLcW,B8ntzR0gLcW_cup_0.99.jpg,cup,0.987082243,1080,1080,472,476,300,300
B8ntzR0gLcW,B8ntzR0gLcW_cup_0.98.jpg,cup,0.979156852,1080,1080,676,367,300,300
B8ntzR0gLcW,B8ntzR0gLcW_bowl_0.94.jpg,bowl,0.935932457,1080,1080,39,448,300,300
B8nv8wigpC1,B8nv8wigpC1_cup_0.93.jpg,cup,0.933542669,1080,1080,485,525,300,300
B8nvVloF-ia,B8nvVloF-ia_cup_0.95.jpg,cup,0.951743305,1080,1080,0,7,300,300
B8NY0c4pzCH,B8NY0c4pzCH_cup_0.97.jpg,cup,0.966407835,1350,1080,78,0,300,300
B8nYzNpA7Wg,B8nYzNpA7Wg_vase_1.00.jpg,vase,0.995299041,1080,1080,785,418,300,300
B8nYzNpA7Wg,B8nYzNpA7Wg_vase_0.94.jpg,vase,0.940532088,1080,1080,441,444,300,300
B8nYzNpA7Wg,B8nYzNpA7Wg_vase_0.94.jpg,vase,0.93534714,1080,1080,41,418,300,300
B8nYzNpA7Wg,B8nYzNpA7Wg_vase_0.93.jpg,vase,0.933009684,1080,1080,302,315,300,300
B8nZ4zXhk_d,B8nZ4zXhk_d_vase_0.99.jpg,vase,0.986362994,819,1080,703,119,300,300
B8nZEg1AtEJ,B8nZEg1AtEJ_cup_0.95.jpg,cup,0.950401843,1080,1080,463,389,300,300
B8NZIsNJzDh,B8NZIsNJzDh_cup_0.99.jpg,cup,0.985608578,1350,1080,0,66,300,300
B8NzSbSH2aC,B8NzSbSH2aC_vase_1.00.jpg,vase,0.995000899,1080,1080,853,700,300,300
B8NzSbSH2aC,B8NzSbSH2aC_vase_0.99.jpg,vase,0.993156374,1080,1080,24,724,300,300
B8NzSbSH2aC,B8NzSbSH2aC_vase_0.99.jpg,vase,0.987125993,1080,1080,149,738,300,300
B8NzSbSH2aC,B8NzSbSH2aC_vase_0.99.jpg,vase,0.985994518,1080,1080,690,790,300,300
B8NzSbSH2aC,B8NzSbSH2aC_vase_0.98.jpg,vase,0.981864691,1080,1080,547,758,300,300
B8NzSbSH2aC,B8NzSbSH2aC_vase_0.98.jpg,vase,0.97787565,1080,1080,377,838,300,300
B8NzSbSH2aC,B8NzSbSH2aC_vase_0.97.jpg,vase,0.967533946,1080,1080,341,686,300,300
B8NzSbSH2aC,B8NzSbSH2aC_vase_0.95.jpg,vase,0.945010006,1080,1080,126,686,300,300
B8NzSbSH2aC,B8NzSbSH2aC_vase_0.92.jpg,vase,0.921577156,1080,1080,643,656,300,300
B8NzuJyhE98,B8NzuJyhE98_cup_0.96.jpg,cup,0.955712497,1080,1080,593,515,300,300
B8O-dEknhyD,B8O-dEknhyD_cup_0.94.jpg,cup,0.941792965,720,1080,610,308,300,300
B8o06z5gZaM,B8o06z5gZaM_cup_1.00.jpg,cup,0.995993435,1080,1080,0,361,300,300
B8o06z5gZaM,B8o06z5gZaM_cup_0.99.jpg,cup,0.991127014,1080,1080,824,372,300,300
B8o06z5gZaM,B8o06z5gZaM_cup_0.99.jpg,cup,0.989475369,1080,1080,619,459,300,300
B8o06z5gZaM,B8o06z5gZaM_cup_0.98.jpg,cup,0.983904243,1080,1080,385,543,300,300
B8o06z5gZaM,B8o06z5gZaM_cup_0.98.jpg,cup,0.9838866,1080,1080,0,211,300,300
